Slice,Count,Total Area,Average Size,%Area,Mean
16571,11,2.504,0.228,15.681,255.000
16572,11,2.530,0.230,15.841,255.000
16573,12,2.442,0.203,15.292,255.000
16574,9,2.724,0.303,17.058,255.000
16575,11,2.799,0.254,17.526,255.000
16576,10,2.656,0.266,16.631,255.000
16577,11,2.485,0.226,15.562,255.000
16578,15,2.843,0.190,17.806,255.000
16579,15,2.777,0.185,17.391,255.000
16580,17,2.920,0.172,18.286,255.000
16581,15,2.821,0.188,17.663,255.000
16582,19,2.698,0.142,16.897,255.000
16583,18,2.548,0.142,15.956,255.000
16584,15,2.373,0.158,14.859,255.000
16585,13,1.690,0.130,10.581,255.000
16586,14,2.110,0.151,13.212,255.000
16587,11,2.090,0.190,13.085,255.000
16588,14,2.078,0.148,13.014,255.000
16589,13,2.352,0.181,14.726,255.000
16590,12,2.346,0.196,14.692,255.000
16591,13,2.737,0.211,17.143,255.000
16592,12,2.660,0.222,16.659,255.000
16593,12,2.627,0.219,16.452,255.000
16594,13,2.448,0.188,15.331,255.000
16595,13,2.566,0.197,16.069,255.000
16596,14,2.514,0.180,15.744,255.000
16597,12,2.577,0.215,16.135,255.000
16598,13,2.611,0.201,16.349,255.000
16599,14,2.721,0.194,17.040,255.000
16600,15,2.107,0.140,13.196,255.000
16601,18,2.717,0.151,17.012,255.000
16602,19,2.850,0.150,17.849,255.000
16603,15,3.080,0.205,19.290,255.000
16604,14,3.187,0.228,19.956,255.000
16605,12,2.588,0.216,16.204,255.000
16606,13,2.091,0.161,13.091,255.000
16607,8,1.930,0.241,12.087,255.000
16608,7,1.940,0.277,12.149,255.000
16609,8,1.971,0.246,12.343,255.000
16610,8,1.875,0.234,11.742,255.000
16611,9,1.903,0.211,11.915,255.000
16612,10,2.466,0.247,15.442,255.000
16613,7,2.351,0.336,14.720,255.000
16614,8,1.629,0.204,10.202,255.000
16615,6,1.645,0.274,10.304,255.000
16616,7,1.772,0.253,11.099,255.000
16617,7,1.842,0.263,11.536,255.000
16618,7,2.157,0.308,13.508,255.000
16619,4,1.371,0.343,8.585,255.000
16620,6,1.819,0.303,11.389,255.000
16621,8,2.225,0.278,13.933,255.000
16622,9,2.768,0.308,17.331,255.000
16623,15,3.703,0.247,23.188,255.000
16624,11,3.543,0.322,22.185,255.000
16625,10,3.453,0.345,21.623,255.000
16626,11,3.305,0.300,20.698,255.000
16627,11,2.538,0.231,15.893,255.000
16628,8,2.069,0.259,12.956,255.000
16629,9,2.391,0.266,14.970,255.000
16630,7,2.463,0.352,15.427,255.000
16631,8,2.495,0.312,15.623,255.000
16632,10,3.095,0.309,19.379,255.000
16633,12,2.556,0.213,16.006,255.000
16634,10,2.548,0.255,15.958,255.000
16635,11,3.207,0.292,20.083,255.000
16636,11,2.799,0.254,17.530,255.000
16637,10,2.899,0.290,18.157,255.000
16638,10,2.929,0.293,18.341,255.000
16639,12,3.135,0.261,19.631,255.000
16640,6,1.800,0.300,11.274,255.000
16641,5,1.846,0.369,11.562,255.000
16642,6,2.469,0.412,15.464,255.000
16643,8,2.333,0.292,14.607,255.000
16644,10,2.976,0.298,18.639,255.000
16645,9,3.631,0.403,22.740,255.000
16646,9,3.552,0.395,22.242,255.000
16647,7,2.217,0.317,13.885,255.000
16648,6,2.147,0.358,13.444,255.000
16649,10,3.739,0.374,23.413,255.000
16650,11,3.670,0.334,22.984,255.000
16651,8,3.790,0.474,23.736,255.000
16652,10,3.818,0.382,23.907,255.000
16653,15,3.628,0.242,22.718,255.000
16654,13,3.542,0.272,22.179,255.000
16655,11,2.909,0.264,18.214,255.000
16656,14,2.491,0.178,15.601,255.000
16657,9,2.368,0.263,14.829,255.000
16658,6,1.692,0.282,10.593,255.000
16659,2,0.714,0.357,4.470,255.000
16660,3,0.705,0.235,4.417,255.000
16661,5,1.853,0.371,11.605,255.000
16662,9,2.909,0.323,18.218,255.000
16663,10,2.923,0.292,18.308,255.000
16664,10,2.623,0.262,16.429,255.000
16665,13,2.599,0.200,16.274,255.000
16666,11,2.643,0.240,16.554,255.000
16667,11,2.497,0.227,15.637,255.000
16668,10,2.499,0.250,15.647,255.000
16669,14,3.028,0.216,18.960,255.000
16670,17,2.852,0.168,17.861,255.000
16671,16,2.909,0.182,18.218,255.000
16672,10,2.890,0.289,18.095,255.000
16673,9,2.244,0.249,14.050,255.000
16674,10,2.273,0.227,14.236,255.000
16675,10,2.957,0.296,18.520,255.000
16676,11,2.987,0.272,18.708,255.000
16677,10,2.899,0.290,18.157,255.000
16678,13,2.953,0.227,18.494,255.000
16679,14,2.889,0.206,18.093,255.000
16680,17,2.680,0.158,16.786,255.000
16681,16,2.558,0.160,16.020,255.000
16682,12,2.554,0.213,15.996,255.000
16683,10,2.551,0.255,15.974,255.000
16684,11,2.629,0.239,16.466,255.000
16685,12,2.517,0.210,15.762,255.000
16686,11,2.446,0.222,15.317,255.000
16687,10,2.400,0.240,15.032,255.000
16688,15,2.605,0.174,16.313,255.000
16689,16,2.752,0.172,17.234,255.000
16690,10,3.160,0.316,19.792,255.000
16691,10,3.154,0.315,19.750,255.000
16692,11,3.020,0.275,18.913,255.000
16693,12,2.723,0.227,17.054,255.000
16694,16,2.825,0.177,17.690,255.000
16695,13,2.205,0.170,13.810,255.000
16696,13,2.054,0.158,12.863,255.000
16697,13,2.020,0.155,12.653,255.000
16698,13,2.498,0.192,15.643,255.000
16699,12,2.481,0.207,15.540,255.000
16700,13,2.670,0.205,16.718,255.000
16701,12,2.666,0.222,16.696,255.000
16702,13,2.719,0.209,17.026,255.000
16703,16,2.712,0.169,16.980,255.000
16704,8,2.442,0.305,15.290,255.000
16705,8,2.424,0.303,15.183,255.000
16706,8,2.429,0.304,15.212,255.000
16707,14,2.941,0.210,18.415,255.000
16708,16,2.525,0.158,15.810,255.000
16709,15,2.510,0.167,15.718,255.000
16710,12,2.384,0.199,14.927,255.000
16711,10,2.369,0.237,14.835,255.000
16712,10,2.322,0.232,14.544,255.000
16713,11,2.300,0.209,14.403,255.000
16714,11,2.432,0.221,15.230,255.000
16715,11,2.499,0.227,15.649,255.000
16716,12,2.635,0.220,16.500,255.000
16717,11,2.736,0.249,17.131,255.000
16718,10,2.901,0.290,18.167,255.000
16719,10,2.481,0.248,15.534,255.000
16720,8,2.465,0.308,15.438,255.000
16721,13,3.255,0.250,20.383,255.000
16722,14,2.769,0.198,17.341,255.000
16723,16,3.216,0.201,20.137,255.000
16724,15,3.205,0.214,20.073,255.000
16725,15,3.213,0.214,20.123,255.000
16726,13,2.955,0.227,18.504,255.000
16727,12,2.824,0.235,17.685,255.000
16728,11,2.692,0.245,16.855,255.000
16729,13,2.608,0.201,16.329,255.000
16730,13,2.767,0.213,17.325,255.000
16731,9,2.039,0.227,12.766,255.000
16732,8,1.186,0.148,7.425,255.000
16733,6,1.181,0.197,7.393,255.000
16734,6,1.204,0.201,7.538,255.000
16735,8,2.026,0.253,12.687,255.000
16736,11,2.891,0.263,18.107,255.000
16737,9,2.901,0.322,18.169,255.000
16738,9,2.889,0.321,18.089,255.000
16739,8,2.987,0.373,18.704,255.000
16740,7,1.361,0.194,8.522,255.000
16741,9,2.005,0.223,12.558,255.000
16742,10,2.441,0.244,15.286,255.000
16743,13,2.217,0.171,13.885,255.000
16744,11,2.215,0.201,13.871,255.000
16745,11,2.207,0.201,13.821,255.000
16746,11,1.873,0.170,11.732,255.000
16747,12,2.315,0.193,14.498,255.000
16748,12,2.332,0.194,14.605,255.000
16749,13,2.278,0.175,14.266,255.000
16750,11,2.402,0.218,15.040,255.000
16751,10,2.486,0.249,15.569,255.000
16752,12,2.573,0.214,16.113,255.000
16753,12,2.416,0.201,15.127,255.000
16754,12,2.646,0.220,16.567,255.000
16755,9,2.626,0.292,16.444,255.000
16756,7,2.691,0.384,16.851,255.000
16757,9,2.701,0.300,16.913,255.000
16758,12,2.592,0.216,16.232,255.000
16759,11,2.494,0.227,15.615,255.000
16760,10,2.529,0.253,15.837,255.000
16761,8,2.638,0.330,16.518,255.000
16762,10,2.680,0.268,16.780,255.000
16763,15,2.680,0.179,16.784,255.000
16764,11,2.735,0.249,17.125,255.000
16765,11,2.782,0.253,17.421,255.000
16766,11,2.723,0.248,17.050,255.000
16767,10,2.738,0.274,17.147,255.000
16768,10,2.746,0.275,17.198,255.000
16769,10,2.891,0.289,18.105,255.000
16770,12,2.865,0.239,17.938,255.000
16771,11,2.192,0.199,13.726,255.000
16772,13,2.739,0.211,17.155,255.000
16773,14,2.713,0.194,16.992,255.000
16774,13,2.674,0.206,16.744,255.000
16775,13,2.683,0.206,16.802,255.000
16776,15,2.634,0.176,16.494,255.000
16777,12,2.785,0.232,17.440,255.000
16778,11,2.614,0.238,16.369,255.000
16779,12,2.501,0.208,15.661,255.000
16780,12,2.395,0.200,14.998,255.000
16781,13,2.334,0.180,14.615,255.000
16782,14,2.332,0.167,14.605,255.000
16783,14,2.273,0.162,14.236,255.000
16784,16,2.264,0.141,14.177,255.000
16785,12,2.251,0.188,14.093,255.000
16786,13,2.452,0.189,15.355,255.000
16787,12,2.366,0.197,14.813,255.000
16788,13,2.351,0.181,14.724,255.000
16789,12,2.317,0.193,14.510,255.000
16790,12,2.286,0.191,14.315,255.000
16791,11,2.270,0.206,14.214,255.000
16792,10,2.282,0.228,14.290,255.000
16793,9,2.414,0.268,15.119,255.000
16794,7,1.818,0.260,11.383,255.000
16795,6,1.951,0.325,12.218,255.000
16796,10,2.017,0.202,12.629,255.000
16797,9,2.111,0.235,13.222,255.000
16798,6,2.067,0.344,12.942,255.000
16799,7,2.028,0.290,12.702,255.000
16800,10,2.851,0.285,17.855,255.000
16801,10,1.979,0.198,12.393,255.000
16802,8,1.971,0.246,12.341,255.000
16803,9,1.925,0.214,12.054,255.000
16804,11,2.761,0.251,17.288,255.000
16805,12,2.648,0.221,16.583,255.000
16806,11,2.581,0.235,16.165,255.000
16807,12,2.513,0.209,15.740,255.000
16808,9,2.587,0.287,16.202,255.000
16809,11,2.564,0.233,16.058,255.000
16810,10,1.975,0.198,12.369,255.000
16811,16,2.492,0.156,15.605,255.000
16812,15,2.498,0.167,15.641,255.000
16813,12,2.159,0.180,13.518,255.000
16814,13,2.399,0.185,15.026,255.000
16815,12,2.457,0.205,15.385,255.000
16816,9,2.665,0.296,16.688,255.000
16817,9,2.631,0.292,16.476,255.000
16818,9,2.614,0.290,16.371,255.000
16819,8,1.333,0.167,8.347,255.000
16820,9,2.012,0.224,12.597,255.000
16821,10,1.563,0.156,9.790,255.000
16822,10,1.499,0.150,9.387,255.000
16823,9,1.596,0.177,9.992,255.000
16824,11,2.276,0.207,14.254,255.000
16825,11,2.012,0.183,12.599,255.000
16826,14,1.868,0.133,11.700,255.000
16827,15,1.879,0.125,11.764,255.000
16828,14,1.967,0.141,12.319,255.000
16829,11,2.061,0.187,12.907,255.000
16830,12,2.237,0.186,14.006,255.000
16831,11,2.285,0.208,14.312,255.000
16832,10,1.672,0.167,10.468,255.000
16833,13,2.425,0.187,15.185,255.000
16834,11,2.435,0.221,15.248,255.000
16835,13,2.501,0.192,15.661,255.000
16836,16,2.571,0.161,16.101,255.000
16837,18,2.670,0.148,16.722,255.000
16838,16,1.809,0.113,11.329,255.000
16839,14,1.780,0.127,11.147,255.000
16840,14,2.475,0.177,15.500,255.000
16841,15,2.474,0.165,15.494,255.000
16842,11,2.450,0.223,15.341,255.000
16843,15,2.560,0.171,16.032,255.000
16844,14,2.323,0.166,14.548,255.000
16845,20,2.069,0.103,12.958,255.000
16846,19,2.150,0.113,13.462,255.000
16847,16,2.205,0.138,13.806,255.000
16848,11,2.175,0.198,13.619,255.000
16849,10,2.158,0.216,13.514,255.000
16850,9,2.200,0.244,13.778,255.000
16851,9,2.607,0.290,16.325,255.000
16852,9,2.460,0.273,15.407,255.000
16853,8,2.551,0.319,15.976,255.000
16854,8,2.489,0.311,15.589,255.000
16855,8,2.505,0.313,15.687,255.000
16856,8,2.446,0.306,15.319,255.000
16857,10,2.507,0.251,15.700,255.000
16858,9,2.398,0.266,15.018,255.000
16859,11,2.220,0.202,13.903,255.000
16860,10,2.010,0.201,12.587,255.000
16861,8,1.899,0.237,11.889,255.000
16862,7,1.875,0.268,11.742,255.000
16863,7,2.115,0.302,13.246,255.000
16864,5,1.863,0.373,11.665,255.000
16865,5,0.701,0.140,4.387,255.000
16866,7,1.894,0.271,11.863,255.000
16867,7,2.225,0.318,13.935,255.000
16868,8,2.014,0.252,12.609,255.000
16869,7,1.895,0.271,11.865,255.000
16870,9,1.789,0.199,11.202,255.000
16871,13,1.407,0.108,8.810,255.000
16872,13,1.332,0.102,8.343,255.000
16873,14,1.225,0.087,7.669,255.000
16874,16,1.225,0.077,7.671,255.000
16875,17,1.623,0.095,10.163,255.000
16876,14,1.736,0.124,10.871,255.000
16877,13,1.729,0.133,10.827,255.000
16878,12,1.973,0.164,12.357,255.000
16879,10,2.026,0.203,12.687,255.000
16880,13,2.279,0.175,14.272,255.000
16881,10,2.172,0.217,13.601,255.000
16882,13,1.946,0.150,12.187,255.000
16883,17,2.008,0.118,12.573,255.000
16884,16,2.042,0.128,12.788,255.000
16885,18,2.100,0.117,13.149,255.000
16886,15,2.220,0.148,13.901,255.000
16887,13,2.224,0.171,13.927,255.000
16888,14,1.992,0.142,12.472,255.000
16889,12,2.128,0.177,13.325,255.000
16890,11,1.969,0.179,12.331,255.000
16891,11,1.980,0.180,12.397,255.000
16892,9,2.125,0.236,13.308,255.000
16893,10,2.049,0.205,12.833,255.000
16894,10,2.079,0.208,13.020,255.000
16895,9,2.038,0.226,12.764,255.000
16896,8,2.026,0.253,12.687,255.000
16897,9,2.014,0.224,12.611,255.000
16898,11,1.693,0.154,10.599,255.000
16899,10,2.166,0.217,13.565,255.000
16900,12,2.353,0.196,14.738,255.000
16901,12,2.405,0.200,15.062,255.000
16902,14,2.364,0.169,14.806,255.000
16903,10,1.488,0.149,9.319,255.000
16904,14,2.175,0.155,13.619,255.000
16905,14,2.055,0.147,12.867,255.000
16906,10,2.234,0.223,13.992,255.000
16907,7,1.673,0.239,10.474,255.000
16908,16,1.751,0.109,10.968,255.000
16909,10,1.722,0.172,10.786,255.000
16910,12,1.805,0.150,11.306,255.000
16911,10,1.859,0.186,11.641,255.000
16912,8,2.116,0.264,13.250,255.000
16913,9,2.273,0.253,14.234,255.000
16914,4,1.058,0.265,6.627,255.000
16915,9,2.016,0.224,12.625,255.000
16916,10,2.077,0.208,13.006,255.000
16917,15,1.539,0.103,9.635,255.000
16918,16,1.530,0.096,9.579,255.000
16919,16,1.625,0.102,10.177,255.000
16920,13,1.827,0.141,11.440,255.000
16921,12,1.843,0.154,11.544,255.000
16922,9,1.956,0.217,12.250,255.000
16923,10,1.966,0.197,12.313,255.000
16924,9,2.029,0.225,12.706,255.000
16925,8,1.360,0.170,8.514,255.000
16926,10,2.027,0.203,12.690,255.000
16927,8,2.150,0.269,13.464,255.000
16928,9,2.064,0.229,12.927,255.000
16929,8,2.465,0.308,15.438,255.000
16930,9,2.376,0.264,14.881,255.000
16931,9,2.283,0.254,14.296,255.000
16932,10,2.176,0.218,13.627,255.000
16933,7,2.059,0.294,12.897,255.000
16934,9,2.148,0.239,13.452,255.000
16935,8,2.049,0.256,12.831,255.000
16936,9,2.240,0.249,14.026,255.000
16937,10,2.381,0.238,14.913,255.000
16938,12,2.391,0.199,14.970,255.000
16939,10,2.501,0.250,15.665,255.000
16940,12,2.468,0.206,15.454,255.000
16941,11,2.376,0.216,14.881,255.000
16942,5,2.249,0.450,14.081,255.000
16943,9,2.220,0.247,13.903,255.000
16944,9,2.255,0.251,14.119,255.000
16945,10,2.196,0.220,13.752,255.000
16946,11,2.056,0.187,12.875,255.000
16947,13,2.327,0.179,14.569,255.000
16948,16,1.830,0.114,11.462,255.000
16949,11,1.784,0.162,11.173,255.000
16950,10,1.921,0.192,12.032,255.000
16951,15,2.035,0.136,12.742,255.000
16952,10,2.712,0.271,16.980,255.000
16953,11,2.812,0.256,17.611,255.000
16954,10,2.915,0.291,18.254,255.000
16955,9,3.077,0.342,19.272,255.000
16956,11,2.965,0.270,18.567,255.000
16957,9,2.937,0.326,18.395,255.000
16958,14,2.822,0.202,17.671,255.000
16959,9,2.759,0.307,17.276,255.000
16960,9,2.793,0.310,17.492,255.000
16961,9,2.945,0.327,18.442,255.000
16962,6,3.015,0.503,18.881,255.000
16963,9,3.090,0.343,19.351,255.000
16964,11,3.153,0.287,19.746,255.000
16965,9,3.280,0.364,20.538,255.000
16966,7,3.194,0.456,20.004,255.000
16967,4,2.093,0.523,13.109,255.000
16968,6,1.978,0.330,12.387,255.000
16969,4,1.282,0.320,8.028,255.000
16970,3,1.174,0.391,7.351,255.000
16971,4,2.131,0.533,13.345,255.000
16972,7,2.401,0.343,15.038,255.000
16973,2,1.458,0.729,9.129,255.000
16974,3,2.335,0.778,14.623,255.000
16975,5,2.896,0.579,18.137,255.000
16976,6,2.870,0.478,17.972,255.000
16977,8,2.877,0.360,18.018,255.000
16978,12,2.836,0.236,17.760,255.000
16979,9,2.797,0.311,17.518,255.000
16980,6,2.708,0.451,16.956,255.000
16981,5,2.630,0.526,16.470,255.000
16982,4,0.546,0.136,3.417,255.000
16983,5,0.543,0.109,3.399,255.000
16984,10,1.215,0.122,7.611,255.000
16985,8,2.707,0.338,16.954,255.000
16986,6,1.794,0.299,11.236,255.000
16987,6,2.177,0.363,13.633,255.000
16988,7,2.192,0.313,13.726,255.000
16989,4,1.403,0.351,8.784,255.000
16990,4,1.358,0.339,8.502,255.000
16991,10,2.117,0.212,13.258,255.000
16992,8,1.318,0.165,8.256,255.000
16993,8,1.433,0.179,8.974,255.000
16994,7,1.280,0.183,8.016,255.000
16995,6,0.362,0.060,2.266,255.000
16996,9,1.219,0.135,7.633,255.000
16997,9,1.194,0.133,7.478,255.000
16998,10,1.404,0.140,8.792,255.000
16999,11,1.467,0.133,9.185,255.000
17000,13,1.424,0.110,8.915,255.000
17001,10,1.405,0.140,8.798,255.000
17002,10,1.955,0.195,12.240,255.000
17003,10,1.953,0.195,12.228,255.000
17004,7,1.937,0.277,12.127,255.000
17005,8,2.012,0.251,12.599,255.000
17006,7,2.046,0.292,12.812,255.000
17007,8,2.032,0.254,12.724,255.000
17008,10,1.954,0.195,12.236,255.000
17009,9,2.039,0.227,12.766,255.000
17010,9,2.107,0.234,13.196,255.000
17011,6,1.761,0.293,11.026,255.000
17012,8,1.808,0.226,11.321,255.000
17013,6,1.872,0.312,11.720,255.000
17014,4,1.831,0.458,11.464,255.000
17015,4,1.816,0.454,11.371,255.000
17016,3,1.816,0.605,11.373,255.000
17017,4,1.882,0.471,11.786,255.000
17018,5,1.977,0.395,12.379,255.000
17019,3,2.175,0.725,13.619,255.000
17020,3,2.189,0.730,13.710,255.000
17021,4,2.242,0.560,14.040,255.000
17022,3,2.251,0.750,14.093,255.000
17023,5,2.315,0.463,14.500,255.000
17024,7,2.005,0.286,12.556,255.000
17025,7,2.248,0.321,14.075,255.000
17026,6,2.207,0.368,13.821,255.000
17027,4,2.285,0.571,14.310,255.000
17028,5,2.277,0.455,14.260,255.000
17029,6,2.244,0.374,14.056,255.000
17030,6,1.924,0.321,12.050,255.000
17031,7,2.515,0.359,15.748,255.000
17032,5,2.718,0.544,17.022,255.000
17033,4,2.648,0.662,16.579,255.000
17034,4,2.704,0.676,16.933,255.000
17035,5,2.312,0.462,14.480,255.000
17036,7,2.436,0.348,15.254,255.000
17037,7,2.497,0.357,15.637,255.000
17038,8,2.499,0.312,15.647,255.000
17039,7,2.579,0.368,16.149,255.000
17040,6,2.642,0.440,16.544,255.000
17041,7,2.708,0.387,16.960,255.000
17042,6,2.803,0.467,17.552,255.000
17043,6,2.762,0.460,17.296,255.000
17044,5,2.706,0.541,16.946,255.000
17045,4,2.678,0.670,16.772,255.000
17046,5,3.337,0.667,20.895,255.000
17047,6,3.313,0.552,20.744,255.000
17048,7,3.058,0.437,19.147,255.000
17049,6,2.901,0.484,18.169,255.000
17050,6,2.206,0.368,13.817,255.000
17051,6,2.255,0.376,14.119,255.000
17052,8,2.327,0.291,14.571,255.000
17053,4,1.949,0.487,12.202,255.000
17054,6,2.561,0.427,16.040,255.000
17055,4,2.683,0.671,16.800,255.000
17056,4,2.876,0.719,18.010,255.000
17057,4,2.881,0.720,18.042,255.000
17058,6,2.499,0.416,15.647,255.000
17059,5,2.384,0.477,14.929,255.000
17060,4,2.738,0.685,17.149,255.000
17061,5,2.684,0.537,16.810,255.000
17062,5,2.604,0.521,16.308,255.000
17063,5,2.616,0.523,16.383,255.000
17064,5,2.618,0.524,16.393,255.000
17065,6,2.686,0.448,16.821,255.000
17066,4,2.597,0.649,16.262,255.000
17067,5,2.505,0.501,15.685,255.000
17068,5,2.626,0.525,16.444,255.000
17069,5,2.615,0.523,16.377,255.000
17070,5,2.629,0.526,16.462,255.000
17071,5,2.635,0.527,16.500,255.000
17072,4,2.692,0.673,16.857,255.000
17073,4,2.748,0.687,17.210,255.000
17074,5,2.888,0.578,18.083,255.000
17075,2,1.348,0.674,8.442,255.000
17076,3,2.224,0.741,13.929,255.000
17077,3,2.163,0.721,13.544,255.000
17078,3,2.162,0.721,13.540,255.000
17079,5,2.619,0.524,16.403,255.000
17080,4,2.566,0.642,16.069,255.000
17081,5,3.303,0.661,20.683,255.000
17082,5,3.305,0.661,20.696,255.000
17083,5,3.318,0.664,20.778,255.000
17084,5,2.520,0.504,15.780,255.000
17085,4,2.488,0.622,15.581,255.000
17086,6,3.371,0.562,21.111,255.000
17087,5,3.435,0.687,21.508,255.000
17088,6,3.409,0.568,21.347,255.000
17089,5,1.789,0.358,11.202,255.000
17090,4,1.762,0.440,11.032,255.000
17091,3,1.727,0.576,10.815,255.000
17092,3,1.759,0.586,11.018,255.000
17093,3,1.687,0.562,10.565,255.000
17094,3,1.622,0.541,10.157,255.000
17095,2,0.703,0.352,4.403,255.000
17096,3,1.397,0.466,8.746,255.000
17097,3,1.419,0.473,8.885,255.000
17098,5,2.080,0.416,13.026,255.000
17099,6,2.126,0.354,13.313,255.000
17100,5,2.076,0.415,13.000,255.000
17101,8,2.943,0.368,18.429,255.000
17102,7,2.810,0.401,17.595,255.000
17103,7,2.787,0.398,17.454,255.000
17104,6,2.680,0.447,16.780,255.000
17105,8,2.679,0.335,16.776,255.000
17106,7,2.697,0.385,16.891,255.000
17107,6,2.680,0.447,16.784,255.000
17108,8,2.748,0.343,17.208,255.000
17109,5,2.814,0.563,17.623,255.000
17110,5,2.847,0.569,17.827,255.000
17111,6,3.536,0.589,22.143,255.000
17112,5,2.725,0.545,17.062,255.000
17113,5,2.814,0.563,17.625,255.000
17114,8,2.957,0.370,18.520,255.000
17115,6,2.926,0.488,18.321,255.000
17116,5,2.917,0.583,18.264,255.000
17117,4,2.348,0.587,14.706,255.000
17118,4,2.289,0.572,14.335,255.000
17119,5,2.306,0.461,14.442,255.000
17120,5,2.219,0.444,13.895,255.000
17121,5,2.171,0.434,13.597,255.000
17122,6,2.906,0.484,18.200,255.000
17123,6,2.832,0.472,17.734,255.000
17124,7,2.821,0.403,17.669,255.000
17125,7,2.746,0.392,17.194,255.000
17126,8,2.706,0.338,16.944,255.000
17127,7,2.614,0.373,16.367,255.000
17128,8,2.546,0.318,15.942,255.000
17129,8,3.294,0.412,20.627,255.000
17130,9,3.292,0.366,20.615,255.000
17131,7,2.531,0.362,15.849,255.000
17132,8,2.626,0.328,16.444,255.000
17133,9,3.398,0.378,21.282,255.000
17134,8,3.356,0.419,21.016,255.000
17135,9,3.462,0.385,21.679,255.000
17136,11,3.420,0.311,21.419,255.000
17137,12,4.213,0.351,26.381,255.000
17138,11,3.223,0.293,20.185,255.000
17139,13,3.219,0.248,20.159,255.000
17140,11,1.663,0.151,10.417,255.000
17141,11,1.629,0.148,10.202,255.000
17142,13,2.418,0.186,15.145,255.000
17143,11,2.434,0.221,15.242,255.000
17144,7,2.219,0.317,13.897,255.000
17145,8,2.203,0.275,13.794,255.000
17146,8,2.150,0.269,13.464,255.000
17147,7,1.465,0.209,9.177,255.000
17148,9,2.139,0.238,13.395,255.000
