Slice,Count,Total Area,Average Size,%Area,Mean
19789,16,7.290,0.456,45.653,255.000
19790,15,7.298,0.487,45.704,255.000
19791,15,5.979,0.399,37.444,255.000
19792,16,6.153,0.385,38.532,255.000
19793,15,6.204,0.414,38.849,255.000
19794,14,6.313,0.451,39.534,255.000
19795,15,6.433,0.429,40.284,255.000
19796,14,6.809,0.486,42.637,255.000
19797,13,6.867,0.528,43.000,255.000
19798,14,6.955,0.497,43.554,255.000
19799,13,7.184,0.553,44.986,255.000
19800,15,7.161,0.477,44.841,255.000
19801,17,7.094,0.417,44.423,255.000
19802,15,7.232,0.482,45.290,255.000
19803,15,6.935,0.462,43.427,255.000
19804,17,6.873,0.404,43.042,255.000
19805,17,6.817,0.401,42.688,255.000
19806,16,6.801,0.425,42.591,255.000
19807,16,6.988,0.437,43.760,255.000
19808,16,6.974,0.436,43.671,255.000
19809,15,6.874,0.458,43.050,255.000
19810,17,7.160,0.421,44.835,255.000
19811,17,7.654,0.450,47.931,255.000
19812,16,7.427,0.464,46.512,255.000
19813,17,7.593,0.447,47.550,255.000
19814,16,7.506,0.469,47.006,255.000
19815,16,7.315,0.457,45.808,255.000
19816,17,7.229,0.425,45.270,255.000
19817,17,7.155,0.421,44.806,255.000
19818,15,7.270,0.485,45.524,255.000
19819,16,7.302,0.456,45.724,255.000
19820,16,7.506,0.469,47.006,255.000
19821,15,7.818,0.521,48.958,255.000
19822,14,8.230,0.588,51.536,255.000
19823,13,8.594,0.661,53.815,255.000
19824,10,8.857,0.886,55.466,254.718
19825,11,8.816,0.801,55.206,254.212
19826,12,8.445,0.704,52.883,254.096
19827,13,8.184,0.630,51.250,254.152
19828,13,8.120,0.625,50.849,254.354
19829,13,7.923,0.609,49.613,254.494
19830,14,7.932,0.567,49.671,254.988
19831,15,8.115,0.541,50.819,254.820
19832,15,7.967,0.531,49.893,254.902
19833,14,7.532,0.538,47.167,255.000
19834,15,7.578,0.505,47.456,255.000
19835,15,7.646,0.510,47.883,255.000
19836,15,7.778,0.519,48.710,255.000
19837,14,7.875,0.562,49.313,254.714
19838,14,8.024,0.573,50.248,254.592
19839,13,8.084,0.622,50.627,254.538
19840,13,8.078,0.621,50.589,254.643
19841,13,8.078,0.621,50.589,254.723
19842,13,8.122,0.625,50.861,255.000
19843,13,7.896,0.607,49.444,255.000
19844,15,7.618,0.508,47.704,255.000
19845,14,7.661,0.547,47.972,255.000
19846,14,7.829,0.559,49.026,255.000
19847,12,7.865,0.655,49.254,255.000
19848,11,7.950,0.723,49.788,254.810
19849,11,7.935,0.721,49.690,255.000
19850,12,8.016,0.668,50.200,255.000
19851,13,7.897,0.607,49.452,255.000
19852,13,7.911,0.609,49.542,255.000
19853,14,7.918,0.566,49.581,254.503
19854,12,7.916,0.660,49.573,255.000
19855,11,8.160,0.742,51.099,255.000
19856,10,8.630,0.863,54.044,254.387
19857,11,8.589,0.781,53.784,254.356
19858,11,8.529,0.775,53.413,254.479
19859,10,8.234,0.823,51.562,254.372
19860,11,8.164,0.742,51.125,254.719
19861,11,8.063,0.733,50.494,254.786
19862,11,8.151,0.741,51.046,254.662
19863,11,7.925,0.720,49.629,255.000
19864,12,7.927,0.661,49.639,254.431
19865,13,7.820,0.602,48.968,254.503
19866,12,7.718,0.643,48.331,254.502
19867,11,7.706,0.701,48.256,254.611
19868,13,7.715,0.593,48.315,254.754
19869,13,7.866,0.605,49.260,254.571
19870,13,8.031,0.618,50.294,254.574
19871,14,8.098,0.578,50.714,254.631
19872,14,8.452,0.604,52.931,254.674
19873,14,8.310,0.594,52.042,254.753
19874,14,8.181,0.584,51.234,255.000
19875,14,8.216,0.587,51.452,255.000
19876,14,8.229,0.588,51.532,255.000
19877,14,8.311,0.594,52.046,255.000
19878,13,8.438,0.649,52.841,255.000
19879,13,8.492,0.653,53.179,255.000
19880,14,8.036,0.574,50.323,255.000
19881,13,7.972,0.613,49.921,255.000
19882,13,7.987,0.614,50.014,255.000
19883,14,8.042,0.574,50.363,255.000
19884,13,8.187,0.630,51.270,254.680
19885,14,8.105,0.579,50.756,255.000
19886,13,8.067,0.621,50.518,255.000
19887,13,7.840,0.603,49.093,255.000
19888,14,7.886,0.563,49.383,255.000
19889,17,7.376,0.434,46.192,255.000
19890,18,7.093,0.394,44.419,255.000
19891,16,7.572,0.473,47.419,255.000
19892,16,7.609,0.476,47.649,255.000
19893,16,7.751,0.484,48.540,255.000
19894,16,7.402,0.463,46.353,255.000
19895,16,7.645,0.478,47.873,255.000
19896,14,7.889,0.564,49.405,255.000
19897,14,8.168,0.583,51.151,255.000
19898,14,8.252,0.589,51.675,255.000
19899,13,8.136,0.626,50.948,255.000
19900,13,7.885,0.607,49.379,255.000
19901,12,7.795,0.650,48.815,254.723
19902,14,7.552,0.539,47.292,254.669
19903,13,7.444,0.573,46.617,254.573
19904,14,7.384,0.527,46.240,255.000
19905,14,7.424,0.530,46.488,255.000
19906,14,7.632,0.545,47.796,255.000
19907,13,7.790,0.599,48.782,255.000
19908,13,7.850,0.604,49.159,255.000
19909,13,7.881,0.606,49.353,255.000
19910,14,7.854,0.561,49.183,255.000
19911,14,7.969,0.569,49.901,255.000
19912,14,8.010,0.572,50.161,255.000
19913,14,7.633,0.545,47.802,254.851
19914,14,7.411,0.529,46.409,255.000
19915,14,7.200,0.514,45.085,255.000
19916,13,6.846,0.527,42.871,255.000
19917,14,6.710,0.479,42.018,255.000
19918,15,6.554,0.437,41.044,255.000
19919,15,6.801,0.453,42.587,255.000
19920,14,6.823,0.487,42.726,255.000
19921,14,6.660,0.476,41.706,255.000
19922,15,6.897,0.460,43.190,255.000
19923,15,6.708,0.447,42.006,255.000
19924,15,6.692,0.446,41.905,254.912
19925,15,6.546,0.436,40.992,254.162
19926,12,7.648,0.637,47.895,255.000
19927,13,7.705,0.593,48.250,255.000
19928,13,7.600,0.585,47.591,254.763
19929,14,7.585,0.542,47.500,255.000
19930,14,7.628,0.545,47.768,255.000
19931,15,7.477,0.498,46.821,255.000
19932,15,7.473,0.498,46.800,255.000
19933,14,7.193,0.514,45.046,255.000
19934,14,7.044,0.503,44.111,255.000
19935,15,6.189,0.413,38.756,255.000
19936,15,6.157,0.410,38.560,255.000
19937,13,6.229,0.479,39.006,255.000
19938,12,6.309,0.526,39.510,255.000
19939,12,6.351,0.529,39.774,255.000
19940,14,6.624,0.473,41.478,255.000
19941,12,6.562,0.547,41.091,255.000
19942,13,6.587,0.507,41.248,255.000
19943,13,6.861,0.528,42.966,255.000
19944,13,6.750,0.519,42.270,255.000
19945,14,6.740,0.481,42.204,255.000
19946,15,6.778,0.452,42.444,255.000
19947,14,6.813,0.487,42.663,255.000
19948,13,6.892,0.530,43.161,255.000
19949,14,7.062,0.504,44.224,255.000
19950,12,7.290,0.608,45.655,255.000
19951,14,7.331,0.524,45.909,255.000
19952,14,7.261,0.519,45.470,255.000
19953,14,7.367,0.526,46.133,255.000
19954,14,7.328,0.523,45.891,254.862
19955,13,7.462,0.574,46.726,255.000
19956,12,7.712,0.643,48.296,255.000
19957,14,7.588,0.542,47.516,255.000
19958,14,7.450,0.532,46.657,255.000
19959,14,7.348,0.525,46.016,255.000
19960,13,7.297,0.561,45.694,255.000
19961,13,7.129,0.548,44.643,255.000
19962,13,6.963,0.536,43.601,255.000
19963,15,6.860,0.457,42.956,255.000
19964,15,6.870,0.458,43.024,255.000
19965,14,7.276,0.520,45.562,254.714
19966,13,7.397,0.569,46.321,254.657
19967,14,7.241,0.517,45.343,254.618
19968,15,7.337,0.489,45.944,255.000
19969,15,7.495,0.500,46.937,255.000
19970,15,7.646,0.510,47.881,255.000
19971,15,7.839,0.523,49.091,255.000
19972,16,7.914,0.495,49.562,255.000
19973,15,8.019,0.535,50.218,255.000
19974,15,8.061,0.537,50.480,254.347
19975,15,7.806,0.520,48.881,253.773
19976,15,7.641,0.509,47.847,253.692
19977,15,7.800,0.520,48.845,253.924
19978,14,7.898,0.564,49.460,254.075
19979,15,7.771,0.518,48.667,254.263
19980,15,7.781,0.519,48.726,255.000
19981,14,8.022,0.573,50.234,255.000
19982,15,8.212,0.547,51.427,255.000
19983,15,8.307,0.554,52.022,255.000
19984,15,8.398,0.560,52.587,255.000
19985,14,8.408,0.601,52.653,255.000
19986,15,8.172,0.545,51.177,255.000
19987,15,7.907,0.527,49.516,255.000
19988,14,7.821,0.559,48.978,255.000
19989,14,7.924,0.566,49.625,255.000
19990,13,7.951,0.612,49.790,255.000
19991,13,8.044,0.619,50.373,255.000
19992,14,7.962,0.569,49.859,255.000
19993,12,8.135,0.678,50.944,255.000
19994,12,8.083,0.674,50.615,255.000
19995,13,8.152,0.627,51.048,255.000
19996,14,7.996,0.571,50.075,254.467
19997,13,7.918,0.609,49.581,255.000
19998,13,7.747,0.596,48.514,255.000
19999,13,7.624,0.586,47.746,255.000
20000,13,7.925,0.610,49.629,255.000
20001,12,7.889,0.657,49.401,255.000
20002,11,7.835,0.712,49.063,255.000
20003,11,7.754,0.705,48.556,255.000
20004,12,7.951,0.663,49.794,255.000
20005,12,7.823,0.652,48.988,255.000
20006,12,7.869,0.656,49.278,255.000
20007,13,7.842,0.603,49.107,255.000
20008,12,7.674,0.640,48.058,255.000
20009,11,7.706,0.701,48.254,254.129
20010,12,7.713,0.643,48.302,254.501
20011,12,8.105,0.675,50.754,255.000
20012,12,8.227,0.686,51.520,255.000
20013,12,8.191,0.683,51.292,255.000
20014,12,8.215,0.685,51.444,255.000
20015,12,8.286,0.690,51.889,255.000
20016,12,8.313,0.693,52.056,255.000
20017,12,8.150,0.679,51.040,255.000
20018,11,7.787,0.708,48.762,255.000
20019,11,7.534,0.685,47.183,255.000
20020,13,7.316,0.563,45.812,255.000
20021,13,7.112,0.547,44.538,255.000
20022,11,6.938,0.631,43.448,255.000
20023,12,6.692,0.558,41.909,255.000
20024,13,6.678,0.514,41.821,255.000
20025,13,6.891,0.530,43.151,255.000
20026,12,6.689,0.557,41.891,254.705
20027,12,6.619,0.552,41.448,255.000
20028,12,6.722,0.560,42.097,255.000
20029,13,7.193,0.553,45.044,255.000
20030,14,7.263,0.519,45.482,255.000
20031,14,7.220,0.516,45.214,255.000
20032,13,7.187,0.553,45.008,254.589
20033,14,6.935,0.495,43.431,254.524
20034,15,6.335,0.422,39.673,255.000
20035,13,6.824,0.525,42.734,255.000
20036,13,7.070,0.544,44.276,254.853
20037,13,7.054,0.543,44.175,255.000
20038,14,7.130,0.509,44.653,255.000
20039,14,7.354,0.525,46.050,255.000
20040,14,7.451,0.532,46.661,255.000
20041,14,7.407,0.529,46.385,255.000
20042,14,7.310,0.522,45.780,255.000
20043,13,7.169,0.551,44.891,255.000
20044,13,6.941,0.534,43.466,254.862
20045,13,6.909,0.531,43.264,255.000
20046,13,6.977,0.537,43.692,255.000
20047,13,7.149,0.550,44.772,255.000
20048,13,7.188,0.553,45.010,255.000
20049,12,7.308,0.609,45.762,255.000
20050,13,7.468,0.574,46.764,255.000
20051,13,7.648,0.588,47.891,255.000
20052,12,7.751,0.646,48.538,255.000
20053,12,7.834,0.653,49.056,255.000
20054,13,7.740,0.595,48.470,255.000
20055,12,7.733,0.644,48.429,255.000
20056,13,7.783,0.599,48.742,255.000
20057,13,7.742,0.596,48.484,254.676
20058,12,7.408,0.617,46.393,255.000
20059,12,7.310,0.609,45.778,254.749
20060,11,7.259,0.660,45.456,254.685
20061,11,7.350,0.668,46.030,254.397
20062,12,7.386,0.615,46.250,253.148
20063,12,7.469,0.622,46.774,254.032
20064,12,7.515,0.626,47.062,254.756
20065,12,7.720,0.643,48.343,254.252
20066,11,7.991,0.726,50.040,254.486
20067,12,8.145,0.679,51.008,255.000
20068,12,7.885,0.657,49.375,255.000
20069,12,8.013,0.668,50.179,255.000
20070,12,7.982,0.665,49.984,255.000
20071,13,7.963,0.613,49.867,255.000
20072,13,8.040,0.618,50.351,255.000
20073,11,8.435,0.767,52.821,255.000
20074,11,7.987,0.726,50.014,253.682
20075,9,8.136,0.904,50.946,253.901
20076,9,7.945,0.883,49.756,254.699
20077,11,7.174,0.652,44.927,255.000
20078,10,7.362,0.736,46.105,254.066
20079,12,7.310,0.609,45.780,254.323
20080,13,7.066,0.544,44.252,255.000
20081,16,6.921,0.433,43.341,255.000
20082,15,6.969,0.465,43.639,255.000
20083,13,6.757,0.520,42.313,254.366
20084,14,6.896,0.493,43.185,254.699
20085,13,6.892,0.530,43.161,254.820
20086,12,7.564,0.630,47.367,255.000
20087,10,7.830,0.783,49.032,254.591
20088,13,6.842,0.526,42.847,253.613
20089,12,7.741,0.645,48.474,253.626
20090,16,6.845,0.428,42.865,253.655
20091,16,6.829,0.427,42.766,254.432
20092,15,6.827,0.455,42.752,254.668
20093,15,6.725,0.448,42.111,255.000
20094,14,6.846,0.489,42.873,255.000
20095,15,6.591,0.439,41.272,255.000
20096,17,6.485,0.381,40.611,255.000
20097,14,6.730,0.481,42.145,255.000
20098,16,6.727,0.420,42.123,255.000
20099,15,7.274,0.485,45.554,255.000
20100,14,7.606,0.543,47.633,255.000
20101,11,7.700,0.700,48.216,255.000
20102,13,7.836,0.603,49.069,254.687
20103,12,7.845,0.654,49.125,254.283
20104,13,7.787,0.599,48.764,255.000
20105,13,8.312,0.639,52.050,255.000
20106,12,8.336,0.695,52.204,255.000
20107,13,8.034,0.618,50.312,255.000
20108,13,7.924,0.610,49.623,255.000
20109,14,7.755,0.554,48.565,255.000
20110,15,7.856,0.524,49.194,255.000
20111,13,7.937,0.611,49.706,255.000
20112,14,5.848,0.418,36.621,255.000
20113,15,3.094,0.206,19.377,255.000
20114,14,2.914,0.208,18.246,255.000
20115,13,2.996,0.230,18.760,255.000
20116,13,3.532,0.272,22.121,255.000
20117,12,3.886,0.324,24.333,255.000
20118,15,4.492,0.299,28.133,255.000
20119,13,5.042,0.388,31.573,255.000
20120,14,5.172,0.369,32.391,255.000
20121,18,4.812,0.267,30.131,255.000
20122,14,4.523,0.323,28.323,254.332
20123,14,4.522,0.323,28.319,254.665
20124,13,7.338,0.564,45.954,255.000
20125,14,6.986,0.499,43.748,255.000
20126,15,7.048,0.470,44.137,254.744
20127,13,7.047,0.542,44.133,255.000
20128,15,7.070,0.471,44.274,255.000
20129,14,7.469,0.534,46.774,255.000
20130,12,7.861,0.655,49.226,255.000
20131,13,8.219,0.632,51.468,254.252
20132,14,8.344,0.596,52.252,254.263
20133,16,8.220,0.514,51.476,254.720
20134,16,7.899,0.494,49.464,254.571
20135,16,7.753,0.485,48.554,255.000
20136,15,7.780,0.519,48.720,255.000
20137,15,7.606,0.507,47.633,255.000
20138,15,7.567,0.504,47.387,255.000
20139,16,7.354,0.460,46.054,255.000
20140,16,7.476,0.467,46.819,254.628
20141,15,7.876,0.525,49.323,255.000
20142,14,7.973,0.570,49.931,255.000
20143,16,7.864,0.491,49.244,255.000
20144,15,7.816,0.521,48.948,255.000
20145,15,7.854,0.524,49.187,255.000
20146,15,7.912,0.527,49.546,255.000
20147,13,8.113,0.624,50.806,254.897
20148,13,8.233,0.633,51.560,255.000
20149,14,8.211,0.586,51.417,255.000
20150,14,8.143,0.582,50.992,255.000
20151,14,8.306,0.593,52.016,255.000
20152,14,8.320,0.594,52.103,255.000
20153,13,8.141,0.626,50.980,255.000
20154,13,8.272,0.636,51.802,255.000
20155,16,7.950,0.497,49.788,255.000
20156,15,7.849,0.523,49.155,255.000
20157,17,7.813,0.460,48.927,255.000
20158,17,7.660,0.451,47.966,255.000
20159,15,7.303,0.487,45.730,254.956
20160,15,7.063,0.471,44.228,254.016
20161,15,7.030,0.469,44.024,255.000
20162,15,6.891,0.459,43.153,254.130
20163,15,6.795,0.453,42.552,254.703
20164,16,6.792,0.424,42.532,255.000
20165,17,6.930,0.408,43.395,254.498
20166,17,6.957,0.409,43.567,254.498
20167,16,7.357,0.460,46.073,254.093
20168,15,7.512,0.501,47.044,254.185
20169,15,7.456,0.497,46.688,255.000
20170,15,7.474,0.498,46.806,255.000
20171,16,7.346,0.459,46.000,255.000
20172,17,7.287,0.429,45.631,255.000
20173,17,7.231,0.425,45.284,255.000
20174,16,7.304,0.457,45.742,255.000
20175,16,7.224,0.451,45.238,255.000
20176,16,7.186,0.449,44.998,255.000
20177,15,7.139,0.476,44.704,255.000
20178,15,6.856,0.457,42.933,254.551
20179,15,6.725,0.448,42.115,255.000
20180,16,6.719,0.420,42.073,255.000
20181,15,6.467,0.431,40.500,255.000
20182,17,6.450,0.379,40.393,255.000
20183,18,6.139,0.341,38.444,255.000
20184,19,5.843,0.308,36.587,255.000
20185,20,5.859,0.293,36.688,255.000
20186,19,5.690,0.299,35.635,254.876
20187,17,6.004,0.353,37.597,254.741
20188,16,5.997,0.375,37.554,254.141
20189,16,6.152,0.384,38.524,254.225
20190,16,6.272,0.392,39.280,254.509
20191,16,6.530,0.408,40.895,254.689
20192,14,6.717,0.480,42.065,254.758
20193,16,6.727,0.420,42.125,255.000
20194,14,6.633,0.474,41.536,255.000
20195,14,6.613,0.472,41.411,254.664
20196,16,6.752,0.422,42.282,254.507
20197,15,6.625,0.442,41.486,254.433
20198,16,6.610,0.413,41.393,254.010
20199,16,6.265,0.392,39.232,255.000
20200,20,5.693,0.285,35.649,254.450
20201,16,5.430,0.339,34.006,254.586
20202,18,5.469,0.304,34.250,255.000
20203,16,6.015,0.376,37.669,255.000
20204,17,5.903,0.347,36.964,254.839
20205,17,5.681,0.334,35.575,254.901
20206,17,5.669,0.333,35.498,255.000
20207,15,5.716,0.381,35.794,255.000
20208,18,5.577,0.310,34.923,255.000
20209,21,5.677,0.270,35.548,255.000
20210,18,5.456,0.303,34.167,255.000
20211,16,5.252,0.328,32.891,255.000
20212,14,5.758,0.411,36.060,255.000
20213,15,5.735,0.382,35.917,255.000
20214,15,5.531,0.369,34.639,254.407
20215,14,6.212,0.444,38.903,254.874
20216,13,6.587,0.507,41.248,254.341
20217,12,6.689,0.557,41.887,254.053
20218,10,5.811,0.581,36.393,254.424
20219,11,5.923,0.538,37.091,254.593
20220,12,6.142,0.512,38.462,255.000
20221,14,6.046,0.432,37.861,255.000
20222,15,6.182,0.412,38.716,255.000
20223,16,6.362,0.398,39.839,254.774
20224,17,6.322,0.372,39.587,254.907
20225,13,5.038,0.388,31.550,255.000
20226,16,5.173,0.323,32.395,255.000
20227,17,5.323,0.313,33.335,255.000
20228,17,5.565,0.327,34.847,254.769
20229,16,5.619,0.351,35.190,253.859
20230,16,5.580,0.349,34.942,254.295
20231,16,5.837,0.365,36.556,254.947
20232,14,5.567,0.398,34.863,255.000
20233,14,5.974,0.427,37.413,255.000
20234,14,6.017,0.430,37.679,255.000
20235,15,6.339,0.423,39.698,255.000
20236,15,6.954,0.464,43.548,254.455
20237,15,6.906,0.460,43.250,254.169
20238,11,6.778,0.616,42.442,254.709
20239,16,4.171,0.261,26.121,255.000
20240,18,4.189,0.233,26.232,255.000
20241,20,4.117,0.206,25.782,254.944
20242,18,4.059,0.226,25.421,253.813
20243,16,4.385,0.274,27.460,255.000
20244,15,4.740,0.316,29.683,255.000
20245,17,2.151,0.127,13.472,255.000
20246,15,2.153,0.144,13.480,255.000
20247,15,2.494,0.166,15.615,255.000
20248,15,2.552,0.170,15.980,255.000
20249,16,2.673,0.167,16.742,255.000
20250,15,3.011,0.201,18.857,255.000
20251,14,2.972,0.212,18.611,255.000
20252,16,2.941,0.184,18.417,255.000
20253,13,3.410,0.262,21.353,253.069
20254,16,2.089,0.131,13.081,255.000
20255,20,2.656,0.133,16.631,255.000
20256,23,3.254,0.141,20.375,254.995
20257,13,5.735,0.441,35.913,255.000
20258,19,5.432,0.286,34.014,255.000
20259,15,3.450,0.230,21.605,255.000
20260,19,3.282,0.173,20.556,255.000
20261,16,3.305,0.207,20.698,255.000
20262,14,3.135,0.224,19.635,255.000
20263,13,3.461,0.266,21.677,255.000
20264,14,3.617,0.258,22.649,255.000
20265,15,3.775,0.252,23.641,255.000
20266,15,3.490,0.233,21.855,255.000
20267,16,3.134,0.196,19.629,255.000
20268,17,3.066,0.180,19.198,254.842
20269,18,5.212,0.290,32.639,255.000
20270,18,6.756,0.375,42.308,255.000
20271,17,7.254,0.427,45.425,254.664
20272,15,7.632,0.509,47.796,254.711
20273,14,7.938,0.567,49.710,254.416
20274,11,8.027,0.730,50.266,254.820
20275,13,7.906,0.608,49.508,254.450
20276,13,7.816,0.601,48.944,254.269
20277,12,7.481,0.623,46.845,255.000
20278,13,7.296,0.561,45.688,254.991
20279,14,7.217,0.515,45.192,255.000
20280,15,7.169,0.478,44.895,255.000
20281,14,7.073,0.505,44.296,255.000
20282,13,8.008,0.616,50.147,252.355
20283,13,7.369,0.567,46.145,254.965
20284,15,7.086,0.472,44.377,255.000
20285,15,7.310,0.487,45.780,254.877
20286,18,7.218,0.401,45.202,255.000
20287,18,7.251,0.403,45.409,255.000
20288,18,6.934,0.385,43.425,255.000
20289,16,6.701,0.419,41.962,254.935
20290,18,5.049,0.280,31.617,255.000
20291,18,4.992,0.277,31.260,255.000
20292,19,5.126,0.270,32.101,255.000
20293,17,4.854,0.286,30.399,255.000
20294,15,6.647,0.443,41.625,254.873
20295,14,6.761,0.483,42.341,254.787
20296,14,6.649,0.475,41.635,254.724
20297,15,6.827,0.455,42.752,254.356
20298,17,5.597,0.329,35.050,255.000
20299,18,5.094,0.283,31.903,255.000
20300,22,4.025,0.183,25.206,255.000
20301,20,4.007,0.200,25.091,255.000
20302,21,4.028,0.192,25.222,255.000
20303,18,3.634,0.202,22.756,255.000
20304,14,1.695,0.121,10.615,255.000
20305,14,1.624,0.116,10.171,255.000
20306,12,1.790,0.149,11.206,255.000
20307,12,2.024,0.169,12.677,255.000
20308,10,1.752,0.175,10.972,255.000
20309,14,2.660,0.190,16.657,255.000
20310,14,2.915,0.208,18.254,255.000
20311,17,3.181,0.187,19.921,255.000
20312,17,3.159,0.186,19.784,255.000
20313,16,3.371,0.211,21.107,254.797
20314,19,5.527,0.291,34.611,254.535
20315,16,5.642,0.353,35.329,254.242
20316,15,2.679,0.179,16.776,255.000
20317,17,2.577,0.152,16.137,255.000
20318,18,2.365,0.131,14.810,255.000
20319,17,2.248,0.132,14.075,255.000
20320,15,2.395,0.160,15.000,254.236
20321,14,2.637,0.188,16.514,254.746
20322,16,2.587,0.162,16.200,255.000
20323,12,2.302,0.192,14.417,255.000
20324,15,2.251,0.150,14.099,255.000
20325,13,1.591,0.122,9.964,255.000
20326,14,1.693,0.121,10.599,255.000
20327,12,1.791,0.149,11.216,255.000
20328,18,2.617,0.145,16.391,255.000
20329,19,3.166,0.167,19.829,255.000
20330,19,3.017,0.159,18.893,255.000
20331,20,2.878,0.144,18.020,255.000
20332,15,2.939,0.196,18.405,255.000
20333,12,2.680,0.223,16.786,255.000
20334,13,2.620,0.202,16.405,255.000
20335,15,2.530,0.169,15.845,255.000
20336,19,2.630,0.138,16.472,255.000
20337,25,2.945,0.118,18.444,255.000
20338,20,3.098,0.155,19.401,255.000
20339,11,0.946,0.086,5.927,255.000
20340,14,2.616,0.187,16.385,255.000
